TimeGenerated,EventID,Username,Domain,LogonType,AuthPackage,Workstation,ProcessName,SourceIP
2020-11-30 16:38:46,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 16:49:44,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 17:39:05,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 17:39:59,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 17:41:40,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 17:45:58,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 17:51:59,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 17:58:00,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 18:04:01,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 18:10:02,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 18:16:02,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 18:22:03,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 18:28:04,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 18:41:05,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 18:47:06,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 18:53:07,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 18:59:08,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 19:05:09,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 19:11:10,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 19:17:11,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 19:21:04,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 19:28:15,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 19:42:34,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 19:50:01,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 19:56:06,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 20:02:07,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 20:02:59,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 20:08:08,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 20:13:55,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 20:20:10,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 20:23:34,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 20:29:11,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 20:47:07,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 11:22:30,4624,SYSTEM,NT AUTHORITY,0,-,-,,-
2020-12-01 11:22:33,4624,UMFD-0,Font Driver Host,2,Advapi  ,-,C:\Windows\System32\wininit.exe,-
2020-12-01 11:22:33,4624,UMFD-1,Font Driver Host,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2020-12-01 11:22:46,4624,DWM-1,Window Manager,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2020-12-01 11:22:46,4624,DWM-1,Window Manager,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2020-12-01 11:24:35,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 11:25:19,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,-,-,-
2020-12-01 11:51:26,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 11:51:44,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 11:57:45,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 12:03:41,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 12:09:46,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 12:15:47,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 12:21:47,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 12:27:48,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 12:33:49,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 12:39:49,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 12:45:08,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 12:45:26,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 12:50:50,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 12:57:51,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 13:03:52,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 13:09:52,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 13:15:54,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 13:21:53,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 13:27:54,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 13:33:55,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 13:36:52,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 13:36:53,4624,UMFD-2,Font Driver Host,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2020-12-01 13:36:53,4624,DWM-2,Window Manager,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2020-12-01 13:36:53,4624,DWM-2,Window Manager,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2020-12-01 13:36:58,4624,SANSDFIR,SANS-SIFT,10,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.10
2020-12-01 13:36:58,4624,SANSDFIR,SANS-SIFT,10,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.10
2020-12-01 13:39:56,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 13:45:47,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 13:51:52,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 13:57:58,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 14:03:58,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 14:10:00,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 14:16:00,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 14:22:00,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 14:26:48,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 14:28:01,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 14:34:02,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 14:40:02,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 14:46:03,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 14:52:04,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 14:58:05,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 15:04:05,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 15:10:06,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 15:16:02,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 15:22:07,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 15:28:08,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 15:34:09,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 15:40:09,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 15:46:06,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 15:52:11,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 15:58:07,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 16:04:12,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 16:10:13,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 16:16:14,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 16:22:14,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 16:28:15,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 16:34:16,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 16:40:17,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 16:46:17,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 16:54:16,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 17:00:15,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 17:06:19,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 17:12:16,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 17:18:21,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 17:24:22,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 17:30:22,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 17:36:23,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 17:43:23,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 17:49:24,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 17:55:25,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-01 17:58:19,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 20:32:56,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 20:32:58,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.10
2020-12-05 20:32:58,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.10
2020-12-05 20:50:02,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 20:56:13,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 21:02:14,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 21:08:14,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 21:14:15,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 21:20:16,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 21:26:16,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 21:32:17,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 21:38:18,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 21:44:18,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 21:50:19,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 21:56:20,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 22:02:20,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 22:08:21,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 22:14:22,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 22:20:22,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 22:26:23,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 22:32:24,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 22:38:24,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 22:44:25,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 22:48:45,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 22:49:13,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 22:54:28,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 22:57:44,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 22:58:20,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 23:04:27,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 23:10:27,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 23:16:28,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 23:22:29,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 23:26:30,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 23:32:29,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 23:38:30,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-05 23:44:30,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 10:41:01,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 10:41:04,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.10
2020-12-06 10:41:04,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.10
2020-12-06 10:56:13,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 11:15:26,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 11:22:38,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 11:29:12,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 11:34:34,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 11:40:40,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 11:46:40,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 11:52:41,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 12:37:09,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 12:42:58,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 12:49:01,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 12:49:04,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.10
2020-12-06 12:49:04,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.10
2020-12-06 12:53:04,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 12:58:59,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 13:05:00,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 13:14:50,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 13:21:01,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 13:27:02,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 13:33:03,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 13:34:56,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 13:41:04,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 13:47:04,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 13:53:00,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 13:59:06,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 14:05:06,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 14:11:07,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 14:18:03,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 14:24:09,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 14:30:09,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 14:36:10,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 14:42:11,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 14:48:11,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 14:54:12,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 15:00:13,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 15:06:13,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 15:12:14,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 15:18:15,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 15:24:16,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 15:30:16,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 15:36:17,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 15:42:17,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 15:48:18,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 15:54:19,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 16:00:20,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-12-06 16:06:21,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
